33,5.693464545249939,1582980373711,121.06866937048882,14.649837079336427
34,5.693464545249939,1582980373711,121.06866937048882,14.649837079336427
33,5.693464545249939,1582980373711,121.06866937048882,14.649837079336427
34,5.693464545249939,1582980373711,121.06866937048882,14.649837079336427
33,5.693464545249939,1582980489142,121.06866937048882,14.649837079336427
34,5.693464545249939,1582980489142,121.06866937048882,14.649837079336427
33,5.497198013305664,1582980497499,121.06860488206742,14.650006987652734
34,5.497198013305664,1582980497499,121.06860488206742,14.650006987652734
33,5.564271596908569,1582980502700,121.06854949409275,14.650205756836735
34,5.820818690299988,1582980506015,121.06848762558053,14.650383160738821
35,5.820818690299988,1582980506015,121.06848762558053,14.650383160738821
33,5.564271596908569,1582980502700,121.06854949409275,14.650205756836735
34,6.287309078216553,1582980514614,121.06843090996047,14.650730535831432
35,6.287309078216553,1582980514614,121.06843090996047,14.650730535831432
33,5.564271596908569,1582980502700,121.06854949409275,14.650205756836735
34,6.282295373916626,1582980518038,121.06843449313902,14.650830445379214
35,6.173063663482666,1582980523135,121.06843852492291,14.65100330013544
33,5.564271596908569,1582980502700,121.06854949409275,14.650205756836735
34,6.173063663482666,1582980523135,121.06843852492291,14.65100330013544
35,6.173063663482666,1582980523135,121.06843852492291,14.65100330013544
33,5.564271596908569,1582980502700,121.06854949409275,14.650205756836735
34,6.173063663482666,1582980523135,121.06843852492291,14.65100330013544
35,6.173063663482666,1582980523135,121.06843852492291,14.65100330013544
33,5.564271596908569,1582980502700,121.06854949409275,14.650205756836735
34,6.173063663482666,1582980523135,121.06843852492291,14.65100330013544
35,6.173063663482666,1582980523135,121.06843852492291,14.65100330013544
33,5.564271596908569,1582980502700,121.06854949409275,14.650205756836735
34,6.173063663482666,1582980523135,121.06843852492291,14.65100330013544
35,6.173063663482666,1582980523135,121.06843852492291,14.65100330013544
33,5.564271596908569,1582980502700,121.06854949409275,14.650205756836735
34,6.173063663482666,1582980523135,121.06843852492291,14.65100330013544
35,6.173063663482666,1582980523135,121.06843852492291,14.65100330013544
33,5.564271596908569,1582980502700,121.06854949409275,14.650205756836735
34,6.173063663482666,1582980523135,121.06843852492291,14.65100330013544
35,6.173063663482666,1582980523135,121.06843852492291,14.65100330013544
33,5.564271596908569,1582980502700,121.06854949409275,14.650205756836735
34,6.173063663482666,1582980523135,121.06843852492291,14.65100330013544
35,6.173063663482666,1582980523135,121.06843852492291,14.65100330013544
33,5.693464545249939,1582980593730,121.06866937048882,14.649837079336427
